game_number,Date,Team,Opponent,Name,Projected_PTS,Actual_PTS,Projected_REB,Actual_REB,Projected_AST,Actual_AST,Projected_TOV,Actual_TOV,Projected_STL,Actual_STL,Projected_BLK,Actual_BLK,Projected_FG3A,Actual_FG3A,Projected_PF,Actual_PF,Projected_FGM,Actual_FGM,Projected_FGA,Actual_FGA,Projected_OREB,Actual_OREB,Projected_FTA,Actual_FTA
7,11/1/17,LAC,DAL,Wesley Johnson,3.83,9,3.46,5,0.63,1,0.31,0,0.66,1,0.44,0,0.59,0,1.56,1,1.44,3,4.06,6,0.55,1,0.5,4
7,11/1/17,LAC,DAL,Sam Dekker,1.81,3,0.97,1,0.29,1,0.16,3,0.13,0,0.04,0,0.26,1,0.31,0,0.7,1,1.54,2,0.3,0,0.27,0
7,11/1/17,LAC,DAL,Sindarius Thornwell,4.66,3,1.92,1,1.26,3,0.65,0,0.56,0,0.15,1,0.37,0,0.99,4,1.77,1,4,4,0.43,1,1.01,2
7,11/1/17,LAC,DAL,DeAndre Jordan,10.91,13,13.65,9,0.92,0,1.21,3,0.63,1,1.2,2,0,0,2.68,2,4.4,4,6.44,6,3.56,3,4.1,8
7,11/1/17,LAC,DAL,Patrick Beverley,12.63,8,4.58,1,3.92,3,1.99,0,1.81,3,0.33,0,2.43,2,3.26,2,4.69,2,10.29,5,1.37,0,1.29,2
7,11/1/17,DET,DAL,Blake Griffin,25.07,20,8.68,6,5.45,7,2.75,2,0.98,1,0.34,0,1.61,2,2.57,1,9.07,7,17.95,12,1.79,0,7.14,4
8,11/1/17,ATL,PHI,John Collins,11.23,7,6.18,7,1.57,2,1.37,1,0.65,0,0.62,1,0.36,0,2.27,6,4.26,3,9.11,7,1.74,6,3.23,2
8,11/1/17,PHI,PHI,Marco Belinelli,12.82,8,2.94,2,2.2,4,1.14,0,0.94,0,0.14,0,2.21,1,1.2,0,4.09,2,9.55,11,0.28,1,2.61,4
8,11/1/17,ATL,PHI,Dewayne Dedmon,7.56,10,8.22,9,0.94,0,1.02,3,0.64,0,0.67,1,0.07,0,2.66,5,3.08,4,5.87,10,2.12,4,1.75,3
8,11/1/17,MIA,PHI,Luke Babbitt,5.17,16,2.21,5,0.39,0,0.47,2,0.36,0,0.14,0,1.2,2,1.54,1,1.85,7,4.51,12,0.26,0,0.34,0
8,11/1/17,ATL,PHI,Malcolm Delaney,3.49,8,1.25,1,1.56,1,0.78,1,0.39,2,0.03,0,0.35,1,0.86,1,1.25,3,3.63,3,0.15,0,0.9,1
8,11/1/17,ATL,PHI,Dennis Schroder,23.16,25,3.25,3,6.74,6,3.55,4,1.16,0,0.17,0,1.7,2,2.01,2,8.84,10,19.77,17,0.77,0,4.32,3
8,11/1/17,ATL,PHI,Mike Muscala,8.3,2,5.6,4,1.79,0,1.03,1,0.64,2,0.7,0,1.04,0,2.47,3,3.05,1,6.63,3,1.73,0,1.47,0
8,11/1/17,ATL,PHI,Isaiah Taylor,5.81,8,2.79,2,1.68,2,0.78,2,0.6,1,0.32,0,0.46,0,1.46,3,2.08,4,4.83,9,0.77,0,1.58,0
8,11/1/17,ATL,PHI,Kent Bazemore,12.88,8,4.16,4,3.04,3,2.2,3,1.52,4,0.67,0,1.46,1,2.46,4,4.45,1,11.33,4,0.8,0,3.23,8
8,11/1/17,ATL,PHI,Taurean Prince,13.54,17,5.77,11,1.9,3,2.26,1,1.45,2,0.6,2,1.66,1,2.82,3,4.98,6,12.17,17,0.92,1,2.42,6
8,11/1/17,PHI,ATL,Jerryd Bayless,10.09,14,4.21,2,2.45,3,1.46,0,0.29,1,0,1,1.41,2,1.51,3,3.59,5,8.44,9,1.05,1,1.98,2
8,11/1/17,PHI,ATL,Dario Saric,10.78,5,6.02,6,2.27,0,2.13,2,0.76,0,0.33,0,1.44,1,1.94,0,3.89,1,10.14,9,1.47,3,2.21,2
8,11/1/17,PHI,ATL,Timothe Luwawu-Cabarrot,1.29,6,0.45,2,0.21,2,0.22,3,0.14,0,0.02,0,0.15,2,0.31,1,0.43,2,1.05,7,0.08,1,0.32,2
8,11/1/17,PHI,ATL,Amir Johnson,6.1,12,4.92,8,0.97,3,0.86,0,0.66,1,0.57,0,0.33,0,2.15,4,2.55,5,4.75,6,1.4,4,1.12,4
8,11/1/17,PHI,ATL,JJ Redick,15.15,8,3.01,1,2.05,3,1.38,1,0.86,0,0.17,0,2.63,1,1.9,4,5.17,3,11.71,11,0.15,0,2.39,2
8,11/1/17,PHI,ATL,Joel Embiid,21.1,21,9.62,12,3.61,6,4,2,1.19,3,1.25,3,1.29,1,3.27,4,7.24,9,14.32,16,2.33,2,6.66,5
8,11/1/17,PHI,ATL,T.J. McConnell,7.47,12,3.33,6,5.33,7,2.25,2,1.72,1,0.14,0,0.39,0,1.75,4,3.11,6,6.73,10,0.58,0,0.98,0
8,11/1/17,PHI,ATL,Ben Simmons,18.89,19,7.83,13,5.94,9,2.44,4,1.46,2,0.57,0,0.62,0,2.37,2,7.69,8,15.68,16,1.81,4,4.14,6
8,11/1/17,PHI,ATL,Robert Covington,14.28,22,6.23,3,1.56,3,2.15,2,2.05,2,0.71,0,2.65,6,3.44,4,4.83,7,11.73,15,1.6,0,2.4,2
9,11/1/17,ORL,MEM,Shelvin Mack,5.8,9,1.83,2,2.35,8,1.46,2,0.55,0,0.04,0,0.62,1,1.37,2,2.14,3,5.36,4,0.33,0,1.16,2
9,11/1/17,ORL,MEM,Bismack Biyombo,3.64,0,4.62,2,0.35,0,1.02,1,0.19,0,1.02,1,0,0,1.94,4,1.31,0,3.01,0,1.39,0,1.91,0
9,11/1/17,ORL,MEM,D.J. Augustin,9.02,5,2.3,1,3.59,3,1.45,1,0.82,1,0.02,0,1.32,0,1.92,1,2.71,2,7.31,3,0.29,0,2.72,1
9,11/1/17,ORL,MEM,Aaron Gordon,17.56,19,8.61,7,2.29,2,1.68,1,0.88,2,0.92,1,1.74,2,3.37,0,6.4,7,14.92,11,2.29,0,4.15,4
9,11/1/17,ORL,MEM,Evan Fournier,18.77,22,4.28,8,3.51,3,2.32,2,1.06,1,0.13,0,2.4,4,2.98,3,6.31,9,14.26,16,0.87,3,4.38,0
9,11/1/17,ORL,MEM,Terrence Ross,8.95,15,4,3,1.48,1,0.96,4,0.97,0,0.69,2,1.54,2,2.23,3,3.22,6,8.92,14,0.54,0,1.22,2
9,11/1/17,ORL,MEM,Jonathon Simmons,12.91,9,3.57,5,2.47,2,1.56,5,0.83,1,0.49,0,0.98,0,3.01,3,4.62,3,10.52,7,0.57,1,3.51,3
9,11/1/17,ORL,MEM,Mario Hezonja,2.4,0,1.34,0,0.48,0,0.5,1,0.27,0,0.18,0,0.37,0,0.62,0,0.83,0,2.62,1,0.19,0,0.45,0
9,11/1/17,ORL,MEM,Nikola Vucevic,16.27,7,10.8,5,2.93,4,1.59,4,0.79,1,1.56,0,0.96,1,3.08,3,6.79,3,14.89,11,2.61,1,2.55,0
9,11/1/17,ORL,MEM,Jonathan Isaac,5.01,7,3.63,4,1.26,1,0.94,1,0.52,0,0.52,3,0.38,1,1.72,2,1.78,2,4.25,3,0.94,1,1.31,2
9,11/1/17,DET,ORL,James Ennis III,9.46,14,6.31,3,1.47,3,1.11,0,0.74,2,0.34,0,0.78,1,2.62,1,3.46,4,6.88,9,1.88,0,2.18,5
9,11/1/17,MEM,ORL,Marc Gasol,21.6,22,9,9,4.16,0,2.68,1,0.83,0,1.47,1,1.53,2,2.24,1,7.74,10,16.96,14,1.13,1,5.5,1
9,11/1/17,MEM,ORL,Mario Chalmers,11.04,7,4.34,3,3.38,5,1.68,2,0.91,4,0.52,1,0.93,1,2.86,3,3.87,3,10.16,12,1.28,0,3.22,0
9,11/1/17,MEM,ORL,Jarell Martin,8.55,0,6.33,4,0.7,1,1.21,0,0.68,2,0.56,0,0.54,0,3.11,0,3.24,0,7.45,2,1.87,2,2.04,0
9,11/1/17,HOU,ORL,Brandan Wright,6.31,2,3.1,2,0.35,0,0.31,0,0.38,0,0.46,0,0,0,1.05,1,2.73,0,4.45,0,1.06,0,1.31,4
9,11/1/17,MEM,ORL,Andrew Harrison,8.34,9,2.69,1,2.55,2,1.43,3,0.88,1,0.41,0,0.72,0,2.64,1,2.47,4,7.14,8,0.45,1,3.19,1
9,11/1/17,MEM,ORL,Chandler Parsons,9.24,1,3.04,2,1.61,6,0.81,1,0.58,1,0.23,1,1.3,0,1.41,1,3.33,0,8.33,4,0.28,0,1.75,2
9,11/1/17,MEM,ORL,Dillon Brooks,11.72,12,5.37,4,2.93,0,1.86,1,1.15,0,0.59,0,0.69,2,2.62,4,4.59,5,9.74,13,1.38,1,2.65,0
9,11/1/17,MEM,ORL,Tyreke Evans,17.28,32,6.61,3,4.19,4,1.92,5,1.04,2,0.25,0,1.71,4,1.89,4,6.4,13,15.35,20,1.04,0,3.54,3
10,11/1/17,SAC,BOS,Bogdan Bogdanovic,10.37,6,4.03,2,2.3,1,1.5,0,0.71,1,0.32,1,0.63,0,1.94,1,4.08,2,9.16,7,0.87,1,2.02,2
10,11/1/17,SAC,BOS,Skal Labissiere,10.4,8,4.83,1,0.85,2,1.4,0,0.56,1,0.49,0,0.16,0,2.17,0,4.26,4,8.6,8,1.21,1,2.35,0
10,11/1/17,SAC,BOS,Justin Jackson,4.15,5,1.48,1,0.97,1,0.69,0,0.28,0,0.21,0,0.36,0,1,1,1.59,2,3.55,5,0.42,1,0.87,2
10,11/1/17,SAC,BOS,Garrett Temple,7.16,2,2.27,1,1.57,2,1.18,1,0.76,1,0.3,0,1.3,0,1.45,2,2.52,1,6.36,5,0.4,0,1.06,0
10,11/1/17,CLE,BOS,George Hill,11.48,10,3.23,0,3.25,2,1.56,1,0.68,1,0.13,0,0.97,2,2.01,2,4.13,4,9.1,8,0.38,0,2.77,0
10,11/1/17,SAC,BOS,Willie Cauley-Stein,8.77,2,6.7,3,1.46,2,0.99,2,0.64,0,0.74,1,0,0,2.16,2,3.71,1,7.36,4,1.55,1,2.03,0
10,11/1/17,SAC,BOS,Kosta Koufos,3.88,6,4.12,3,0.71,1,0.71,1,0.42,1,0.49,1,0,0,1.69,1,1.67,3,3.57,3,1.1,1,0.86,0
10,11/1/17,SAC,BOS,Vince Carter,0.66,2,0.23,0,0.12,0,0.06,1,0.04,1,0.03,1,0.12,0,0.15,1,0.22,0,0.55,2,0.03,0,0.12,2
10,11/1/17,SAC,BOS,De'Aaron Fox,13.63,6,4.71,3,3.81,6,1.85,2,0.72,1,0.37,0,0.66,0,2.25,2,5.49,2,13.29,8,1.11,0,2.57,3
10,11/1/17,SAC,BOS,Frank Mason,1.65,0,0.54,0,0.45,3,0.24,1,0.1,0,0.05,0,0.11,0,0.26,0,0.64,0,1.5,3,0.13,0,0.38,0
10,11/1/17,TOR,BOS,Malachi Richardson,2.99,6,0.84,0,0.49,0,0.35,0,0.18,0,0.03,0,0.29,1,0.83,1,1.06,2,2.68,3,0.11,0,0.69,1
10,11/1/17,SAC,BOS,Zach Randolph,9.63,16,6.42,5,1.62,2,1.12,1,0.47,0,0.16,1,0.23,1,1.64,1,4.04,7,9.69,14,1.69,2,1.9,1
10,11/1/17,SAC,BOS,Buddy Hield,9.05,17,2.53,7,1.3,2,1.06,5,0.49,3,0.08,0,1.27,2,1.57,4,3.54,7,8.85,11,0.41,0,0.82,1
10,11/1/17,BOS,SAC,Semi Ojeleye,4.53,11,2.75,2,1.51,0,0.69,0,0.35,0,0.2,0,0.36,3,0.84,2,1.67,3,3.94,6,0.67,1,1.11,2
10,11/1/17,BOS,SAC,Guerschon Yabusele,0.4,4,0.2,3,0.11,0,0.05,0,0.04,0,0.01,0,0.03,0,0.08,0,0.15,2,0.33,5,0.04,3,0.1,0
10,11/1/17,BOS,SAC,Daniel Theis,5.44,10,3.22,10,1.07,0,0.96,0,0.36,0,0.26,1,0.35,0,1.14,4,2.02,4,4.2,7,0.93,4,1.34,2
10,11/1/17,BOS,SAC,Abdel Nader,0.41,7,0.27,2,0.14,1,0.06,3,0.04,2,0.01,1,0.03,1,0.1,0,0.15,3,0.34,6,0.07,1,0.11,0
10,11/1/17,BOS,SAC,Marcus Smart,11.89,2,4.44,2,3.62,8,2.24,2,1.34,1,0.46,0,1.62,0,1.82,3,3.89,0,11.19,3,1.04,1,3.35,2
10,11/1/17,BOS,SAC,Jayson Tatum,11.44,12,6.21,4,2.36,2,1.56,2,0.79,0,0.52,0,1.14,1,2.11,1,4.07,4,9.1,7,1.57,1,2.8,4
10,11/1/17,BOS,SAC,Shane Larkin,2.93,0,1.35,5,0.84,2,0.43,0,0.27,0,0.1,0,0.24,0,0.5,1,1.08,0,2.48,2,0.29,1,0.69,0
10,11/1/17,BOS,SAC,Terry Rozier,7.92,12,4.53,2,2.06,3,0.58,1,1.03,2,0.16,0,1.33,2,1.02,2,2.88,4,7.74,9,0.74,0,1.18,2
10,11/1/17,BOS,SAC,Al Horford,13.25,7,8.08,7,3.84,6,1.7,4,0.74,1,1.06,1,1.29,1,1.76,1,5.1,3,10.54,6,1.74,0,2.18,0
10,11/1/17,BOS,SAC,Kyrie Irving,23.92,22,3.47,0,5.34,5,2.35,2,1.46,4,0.3,0,2.7,4,2.08,1,8.62,8,18.39,17,0.78,0,4.39,2
10,11/1/17,BOS,SAC,Jaylen Brown,13.83,22,5.54,6,1.06,1,1.34,1,0.77,0,0.38,0,1.55,5,2.58,2,5.12,7,11.4,8,1.14,0,2.98,5
10,11/1/17,BOS,SAC,Aron Baynes,6.24,4,5.04,9,0.77,2,0.83,1,0.35,0,0.61,0,0,0,2.15,2,2.44,2,4.33,6,1.6,4,1.67,0
11,11/1/17,POR,UTA,Damian Lillard,22.69,33,4.16,10,5.05,8,2.97,5,1.15,2,0.34,1,2.37,4,2.28,3,7.67,12,19.57,27,0.81,2,5.62,5
11,11/1/17,POR,UTA,Evan Turner,7.97,6,3.57,6,2.85,1,1.6,2,0.82,4,0.51,1,0.47,0,2.5,4,3.22,3,7.89,7,0.65,0,1.3,0
11,11/1/17,CHI,UTA,Noah Vonleh,3.34,5,3.84,1,0.4,0,0.79,1,0.31,0,0.4,0,0.05,0,2.01,0,1.37,1,2.96,3,1.27,1,0.83,3
11,11/1/17,POR,UTA,CJ McCollum,20.45,16,3.8,10,3.23,2,2.14,6,0.84,0,0.51,0,2.07,2,2.76,2,7.87,6,17.84,20,0.76,0,3.02,3
11,11/1/17,POR,UTA,Jusuf Nurkic,10.63,19,8.06,11,1.98,2,2.83,2,0.77,1,1.15,3,0,0,3.84,5,4.47,9,10.72,18,2.6,3,2.74,4
11,11/1/17,POR,UTA,Pat Connaughton,7.8,2,2.51,3,1.07,3,0.85,0,0.28,0,0.14,0,1.54,0,1.45,3,2.97,0,6.11,4,0.44,0,0.36,2
11,11/1/17,POR,UTA,Maurice Harkless,7.07,7,4.36,2,0.91,1,1.07,0,0.92,1,0.84,0,0.65,1,3.04,3,2.84,2,6.92,4,1.54,1,1.17,2
11,11/1/17,POR,UTA,Al-Farouq Aminu,7.98,8,7.09,6,1.5,0,1.47,0,0.98,0,0.73,1,1.1,2,2.08,2,2.92,2,7.22,6,1.47,3,1.31,4
11,11/1/17,POR,UTA,Ed Davis,4.59,7,5.63,4,0.54,0,0.81,1,0.46,0,0.63,2,0,0,2.7,3,1.86,2,4.11,4,1.99,1,1.35,4
11,11/1/17,UTA,POR,Thabo Sefolosha,6.33,15,3.99,9,1.08,2,0.64,1,0.94,3,0.69,1,0.54,2,1.04,2,2.47,4,4.97,10,0.49,0,1.14,5
11,11/1/17,CLE,POR,Rodney Hood,18.05,0,3.22,2,2.23,2,1.41,1,0.8,2,0.26,1,2.59,0,2.04,0,6.34,0,14.67,11,0.21,0,3.3,0
11,11/1/17,UTA,POR,Ekpe Udoh,2.75,0,2.34,2,1.32,0,0.47,0,0.4,1,0.64,1,0.06,0,1.03,1,0.96,0,2.44,1,0.71,1,1.13,0
11,11/1/17,UTA,POR,Derrick Favors,12.02,5,5.57,5,1.77,0,1.29,0,0.92,0,1.23,0,0.15,0,1.86,3,5.09,2,9.75,4,1.43,3,2.76,2
11,11/1/17,UTA,POR,Jonas Jerebko,3.31,8,2.65,7,0.69,2,0.35,0,0.31,0,0.36,0,0.46,2,0.87,2,1.26,2,2.75,3,0.54,0,0.5,2
11,11/1/17,UTA,POR,Rudy Gobert,16.46,16,10.32,10,1.57,1,2.04,2,0.73,0,3.16,3,0,0,2.4,2,5.8,5,8.78,9,2.51,2,7.19,9
11,11/1/17,UTA,POR,Donovan Mitchell,10.3,28,2.4,6,2.59,3,1.45,2,0.81,0,0.64,0,0.79,4,1.58,4,3.75,9,9.82,21,0.65,2,2.52,7
11,11/1/17,UTA,POR,Ricky Rubio,15.88,30,4.19,5,6.85,1,3.08,4,1.73,2,0.22,0,1.31,3,2.06,4,5.09,8,12.11,17,0.76,1,4.92,11
11,11/1/17,UTA,POR,Alec Burks,5.15,3,1.98,1,0.56,0,0.54,0,0.42,1,0.18,0,0.41,1,0.73,1,1.73,1,4.3,4,0.27,0,1.65,0
11,11/1/17,UTA,POR,Joe Ingles,10.79,7,4.18,8,3.16,5,1.47,4,1.65,0,0.2,2,2.35,1,2.04,2,3.83,3,8.34,10,0.25,1,0.94,0
12,11/1/17,CHI,MIA,Cristiano Felicio,4.81,6,4.68,5,0.97,0,0.63,2,0.27,0,0.3,1,0,0,1.28,2,2.02,2,4.01,2,1.86,2,1.52,4
12,11/1/17,CHI,MIA,Jerian Grant,10.11,7,3.17,4,4.4,8,1.2,1,1.23,0,0.24,0,0.88,2,1.98,5,3.63,2,8.97,5,0.59,1,2.31,2
12,11/1/17,CHI,MIA,Paul Zipser,5.29,0,3,6,1.11,1,0.97,3,0.4,1,0.35,0,0.57,0,1.37,2,2.03,0,5.55,2,0.42,0,0.9,0
12,11/1/17,CHI,MIA,Kris Dunn,6.38,11,3.36,7,3.34,5,1.79,5,0.98,0,0.53,2,0.36,0,1.87,5,2.58,5,7.11,15,0.56,1,1.44,2
12,11/1/17,CHI,MIA,Quincy Pondexter,3.8,0,2.07,0,1.31,0,0.51,0,0.26,0,0.24,0,0.18,0,0.66,0,1.45,0,3.27,1,0.58,0,0.96,0
12,11/1/17,CHI,MIA,David Nwaba,7.9,4,5.52,11,1.13,1,0.81,0,0.68,1,0.5,2,0.08,0,1.42,3,2.85,2,5.16,4,1.14,1,3.24,0
12,11/1/17,CHI,MIA,Robin Lopez,13.76,22,6.76,4,2.16,2,1.37,1,0.26,1,1.26,1,0.02,0,1.92,1,6.16,10,13.15,17,3.65,1,1.9,2
12,11/1/17,CHI,MIA,Lauri Markkanen,15,25,7.7,8,2.95,1,1.91,0,0.76,2,0.65,0,1.2,2,1.96,0,5.57,9,13.13,18,1.88,1,3.55,7
12,11/1/17,CHI,MIA,Denzel Valentine,9.93,7,4.68,3,2.01,0,1.39,0,0.73,1,0.17,0,2.32,1,1.68,0,3.57,3,11.19,10,0.49,0,0.57,0
12,11/1/17,CHI,MIA,Justin Holiday,16.92,9,5.07,6,2.32,2,1.48,0,1.21,1,0.52,0,2.53,2,1.49,1,6.17,3,16.44,15,0.9,0,2.52,2
12,11/1/17,MIA,CHI,Hassan Whiteside,14.33,13,11.16,14,0.67,1,1.38,0,0.62,1,1.27,0,0,1,2.02,2,6.11,6,10.96,11,2.81,2,3.32,0
12,11/1/17,MIA,CHI,Tyler Johnson,9.54,19,3,3,1.91,2,0.71,1,0.74,1,0.53,0,0.9,3,1.52,3,3.41,5,8.01,12,0.53,0,2.16,6
12,11/1/17,MIA,CHI,Wayne Ellington,2.48,6,0.65,2,0.29,4,0.09,0,0.16,1,0.02,0,0.57,2,0.32,1,0.89,2,2.17,7,0.09,0,0.15,0
12,11/1/17,MIA,CHI,Josh Richardson,11.6,3,3.6,2,2.56,1,1.33,2,1.01,1,0.67,0,1.72,1,2.25,1,4.4,1,10.71,7,0.69,0,1.36,0
12,11/1/17,MIA,CHI,Goran Dragic,19.78,20,3.92,5,4.77,6,2.22,2,0.94,1,0.15,0,1.57,2,1.82,3,7.62,7,15.54,17,0.82,0,3.78,5
12,11/1/17,MIA,CHI,Okaro White,4.36,3,4.26,4,0.87,0,0.63,1,0.39,0,0.63,0,0.57,1,1.84,1,1.54,1,4.09,4,1.23,0,0.79,0
12,11/1/17,MIA,CHI,Kelly Olynyk,10.48,8,7.54,2,2.56,0,1.33,0,0.73,0,0.72,0,1.16,1,2.29,5,4.09,3,7.78,4,1.26,0,1.52,1
12,11/1/17,MIA,CHI,Bam Adebayo,3.85,4,2.69,4,1.11,0,0.48,0,0.32,2,0.3,0,0.17,0,0.99,0,1.55,1,3.48,2,0.77,0,0.84,2
12,11/1/17,MIA,CHI,Justise Winslow,7.7,8,5.5,5,2.05,0,1.08,1,0.93,1,0.32,0,0.24,0,1.84,1,3.29,3,8.56,7,1.21,0,1.52,3
12,11/1/17,MIA,CHI,Dion Waiters,17,13,3.44,7,4.12,7,1.92,4,1.01,0,0.46,0,1.78,1,1.68,2,6.85,5,15.54,12,0.38,1,2.38,2
13,11/2/17,LAL,POR,Lonzo Ball,13.32,0,6.7,3,4.68,4,2.15,1,1.08,1,0.84,2,1.15,0,2.38,1,4.99,0,14.17,2,1.32,0,3.24,0
13,11/2/17,LAL,POR,Kentavious Caldwell-Pope,12.49,14,3.82,3,2.01,2,1.08,2,1.18,2,0.27,0,1.58,2,1.76,3,4.22,5,10.89,10,0.52,0,2.98,2
13,11/2/17,LAL,POR,Brandon Ingram,12.99,14,4.21,3,2.31,3,1.87,1,0.92,2,0.8,0,0.72,0,2.41,2,4.84,5,12.34,11,0.72,0,4.07,6
13,11/2/17,LAL,POR,Josh Hart,4.88,2,3.12,1,1.2,0,0.64,0,0.61,2,0.45,1,0.3,0,1.24,0,1.76,0,3.89,4,0.66,0,1.36,2
13,11/2/17,LAL,POR,Kyle Kuzma,11.47,22,4.73,3,2.29,0,1.23,2,0.74,0,0.6,1,0.81,1,1.73,3,4.34,10,9.7,17,1.12,1,2.65,2
13,11/2/17,CLE,POR,Larry Nance Jr.,9.2,7,6.74,5,1.23,1,1.16,0,0.97,0,0.95,1,0.08,0,2.72,4,3.83,3,7.18,4,1.84,1,1.99,2
13,11/2/17,LAL,POR,Julius Randle,9.57,8,6.08,6,2.04,0,1.58,2,0.59,0,0.7,1,0.13,0,2.55,2,3.53,4,6.85,6,1.35,0,3.36,0
13,11/2/17,LAL,POR,Brook Lopez,12.08,27,3.95,3,1.79,1,1.53,2,0.54,0,1.27,1,0.94,1,2,2,4.01,9,9.46,15,1.13,0,3.75,9
13,11/2/17,CLE,POR,Jordan Clarkson,11.41,14,2.1,1,2.16,4,1.47,0,0.65,0,0.1,0,1.01,0,1.14,2,4.41,6,10.02,9,0.37,0,1.92,4
13,11/2/17,OKC,POR,Corey Brewer,1.4,2,0.97,4,0.47,1,0.27,1,0.29,1,0.19,1,0.06,0,0.62,1,0.52,1,1.42,1,0.18,0,0.45,0
13,11/2/17,POR,LAL,Damian Lillard,27.26,32,5.34,6,6.42,5,2.79,2,1.35,0,0.36,0,2.98,2,2.03,2,9.14,8,20.86,18,0.85,2,6.66,14
13,11/2/17,POR,LAL,Evan Turner,10.13,6,4.62,7,3.3,5,1.58,4,1.16,0,0.57,0,0.65,0,2.58,0,4.08,3,9.09,8,0.65,1,1.59,0
13,11/2/17,CHI,LAL,Noah Vonleh,5.62,0,6.13,2,0.55,1,1.1,0,0.56,0,0.66,2,0.12,0,2.75,5,2.35,0,4.49,2,1.79,1,1.23,0
13,11/2/17,POR,LAL,Caleb Swanigan,6.31,5,2.64,4,1.93,0,0.88,0,0.49,2,0.38,0,0.42,0,1.5,2,2.48,2,5.48,4,0.6,2,1.25,2
13,11/2/17,POR,LAL,CJ McCollum,22.46,22,4.99,2,3.7,5,2,2,0.94,1,0.57,0,2.35,5,2.35,2,8.52,8,17.73,18,0.71,0,3.44,1
13,11/2/17,POR,LAL,Jusuf Nurkic,13.15,28,9.88,5,2.3,5,2.63,3,0.88,3,1.39,0,0,0,3.62,5,5.6,12,11.94,20,2.59,1,3.11,4
13,11/2/17,POR,LAL,Pat Connaughton,9.05,9,3.13,1,1.59,0,0.81,1,0.31,0,0.18,0,1.9,2,1.72,2,3.36,3,6.83,7,0.41,0,0.51,2
13,11/2/17,POR,LAL,Maurice Harkless,9.4,4,5.23,5,1.13,0,1.12,0,1.16,1,1.1,1,0.99,0,2.96,1,3.66,2,8.04,4,1.53,1,1.57,0
13,11/2/17,POR,LAL,Ed Davis,6.4,7,6.84,8,0.68,1,0.91,0,0.64,0,0.79,1,0,0,2.99,0,2.58,2,5.13,3,2.12,2,1.93,4
14,11/2/17,GSW,SAS,David West,4.68,2,2.34,0,1.54,0,0.92,1,0.51,2,0.58,3,0.1,0,1.36,1,2.11,1,3.41,3,0.69,0,0.49,0
14,11/2/17,GSW,SAS,Nick Young,3.55,0,0.7,0,0.26,1,0.19,0,0.15,0,0.15,0,0.83,0,0.57,0,1.18,0,2.7,2,0.17,0,0.42,0
14,11/2/17,GSW,SAS,Omri Casspi,2.05,2,1.45,2,0.52,0,0.36,0,0.28,0,0.1,0,0.14,0,0.52,0,0.89,1,1.88,1,0.31,0,0.22,0
14,11/2/17,GSW,SAS,Zaza Pachulia,4.2,4,4.84,3,1.09,2,1.14,2,0.51,0,0.54,0,0,0,2.02,0,1.72,2,3.59,3,1.52,0,0.95,0
14,11/2/17,GSW,SAS,Kevin Durant,24.47,24,7.95,8,4.99,5,2.69,2,0.77,0,1.92,3,2.19,2,2.2,5,9.06,9,17.49,18,0.96,0,4.93,4
14,11/2/17,GSW,SAS,Shaun Livingston,4.26,0,1.97,1,1.88,1,0.69,1,0.35,0,0.23,2,0.02,0,1.31,2,1.94,0,3.63,2,0.62,0,0.56,0
14,11/2/17,GSW,SAS,Andre Iguodala,6.35,5,3.3,5,2.98,3,0.7,1,0.64,2,0.52,1,0.57,1,1.28,0,2.52,1,4.75,6,0.77,1,1.07,4
14,11/2/17,GSW,SAS,Stephen Curry,25.45,21,4.74,8,6.17,5,2.96,2,1.46,3,0.24,0,3.98,3,2.55,2,8.79,7,18.06,13,0.87,1,4.26,4
14,11/2/17,GSW,SAS,Patrick McCaw,1.35,9,0.48,1,0.44,2,0.17,0,0.16,0,0.09,0,0.1,2,0.25,2,0.59,3,1.25,6,0.13,0,0.16,2
14,11/2/17,GSW,SAS,Jordan Bell,1.49,2,0.76,5,0.59,3,0.23,1,0.12,2,0.14,1,0.09,0,0.4,2,0.58,1,1.44,4,0.18,2,0.32,0
14,11/2/17,GSW,SAS,JaVale McGee,3.98,0,1.97,0,0.18,0,0.36,0,0.25,1,0.46,1,0,0,0.84,0,1.78,0,2.78,0,0.67,0,0.79,0
14,11/2/17,GSW,SAS,Klay Thompson,19.7,27,3.86,3,2.47,2,1.57,1,0.64,0,0.64,1,2.9,5,2.02,1,7.64,11,15.57,17,0.69,0,1.81,0
14,11/2/17,GSW,SAS,Draymond Green,10.38,16,8.93,5,6.3,6,3.33,3,1.33,1,1.46,0,1.07,1,3.14,5,3.81,7,9.17,8,1.6,1,2.28,2
14,11/2/17,SAS,GSW,Danny Green,9.42,8,3.97,3,1.71,4,1.27,1,1.49,0,0.7,2,1.95,0,1.89,1,3.51,4,8.56,10,0.76,0,0.63,0
14,11/2/17,SAS,GSW,Pau Gasol,13.64,11,7.37,7,2.96,2,1.5,1,0.46,0,0.87,0,0.89,1,1.58,1,5.14,5,10.54,8,2.23,1,3.46,0
14,11/2/17,SAS,GSW,Manu Ginobili,8.39,6,2.52,2,2.45,0,1.23,3,1.02,0,0.29,0,1.3,1,1.53,1,2.81,2,7.81,6,0.59,0,1.79,2
